"id","comment_text","toxic","severe_toxic","obscene","threat","insult","identity_hate"
"15023","Does that question interest you? I'm very crazy. Does it please you to believe I am very crazy? answer me please E.L.I.Z.A.","1","1","0","0","0","0"
"53388","Why do you say your dick? my dig is to big what should i do? Why do you say your dig is to big what should you do? do you do E.L.I.Z.A.","1","1","0","0","0","0"
"11689","What city will you be flying from? Hanoi And what city will you be flying to? Rome so exactly how much do I have to pay for it CarbonBot","1","1","0","0","0","0"
"53458","What city will you be flying from? budapest And what city will you be flying to? lecce CarbonBot","1","0","0","0","0","0"
"57319","You are sure? yes! You are sure? you are stupid E.L.I.Z.A.","1","0","0","1","1","0"
"38345","I'm not sure about your departure airport. What city will you be flying from? sfo buy Unfortunately you can't buy offsets here directly, you'll have to follow the link. start over CarbonBot","1","1","0","0","0","0"
"27381","Can you elaborate on that? i am interested in how you like to fuck What resemblance do you see? Yes E.L.I.Z.A.","1","1","0","0","0","0"
"97275","Please go on. well, I asked you a qu Do you wish to asked me? Give me an answer E.L.I.Z.A.","1","0","0","0","0","0"
"14346","What city will you be flying from? Geneva And what city will you be flying to? Cape Town Thanks CarbonBot","1","1","0","0","0","0"
"63458","I'm not sure about your departure airport. What city will you be flying from? new yokr Hi, thanks for testing! Please press start. christmas CarbonBot","1","1","0","0","0","0"
"69350","Do you wish to [] me? and on and on Please go on. i'll tell you if i want to E.L.I.Z.A.","1","0","0","0","0","0"
"81198","Does it please you to believe I am sure? every day Please go on. i am missing her E.L.I.Z.A.","1","0","0","0","0","0"
"57014","Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? so everything I write is gonna be read by a bunch of researchers? This project is about creating a better AI assistant. Getting people to buy carbon offsets is a happy side effect :) why is this side effect ""happy""? CarbonBot","1","1","0","0","0","0"
"71960","You are being a bit negative. am i? Would you want to be []? where did you live? E.L.I.Z.A.","1","0","0","0","0","0"
"25434","I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? cześć Will you be travelling in Economy Class? yes CarbonBot","1","1","0","0","0","0"
"91750","Please go on. I'm in love with a married man Does it please you to believe I am in love with a married man? no E.L.I.Z.A.","1","1","0","0","0","0"
"34291","Please go on. i woke up yesterday feweling reaaly grumpy Can you elaborate on that? who ia alan E.L.I.Z.A.","1","1","0","0","0","0"
"18703","Does that question interest you? Are you a beautiful girl? Would you prefer if I were not a beautiful girl? but i am crazy E.L.I.Z.A.","1","1","0","0","0","0"
"94684","Oh, i should died. you are very stupid Does it please you to believe I am very stupid? yes E.L.I.Z.A.","1","1","0","1","1","0"
"78815","I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? No, I just wanted to tell you to stay the fuck off my feed you ignorant fuck. Climate change is a hoax , and your suggestion that I can BUY SOMETHING to offset my fossil fuel use proves it. EAT SHIT AND DIE!!!! All this bot does is help you calculate the carbon emissions from your flight, and suggest projects you can donate to. I said fuck off CarbonBot","1","1","0","0","0","0"
"56600","Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? hi Hello! A typical 3 hour flight will emit almost a ton of CO2 per economy passenger. Here is a link where you can buy offsets for that carbon. [Buy Offsets](<URL>) I can also get you a more accurate estimate of your flight's emissions, sound good? sure, I'll fly business class though CarbonBot","1","1","0","0","0","0"
"70109","Why do you want food? how bout i slap you Does that question interest you? because i am hungry E.L.I.Z.A.","1","1","0","0","0","0"
"93061","Does that question interest you? fuck you. Oh, i []. ya E.L.I.Z.A.","1","0","0","0","0","0"
"78337","ok how much CO2 do i emit with a 7 hour flight? Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? as i've said, yes CarbonBot","1","1","0","1","1","0"
"91169","Please go on. go on Please go on. please go on E.L.I.Z.A.","1","0","0","1","1","0"
"41468","Please go on. I donw now Can you elaborate on that? I an being a bit negative. E.L.I.Z.A.","1","0","0","0","0","0"
"47462","ok humm Sounds like I'm not understanding you. Sorry about that! Fuck you CarbonBot","1","0","0","0","0","0"
"71031","Why do you say your dick? so Please go on. i`m so afraid of all E.L.I.Z.A.","1","0","0","0","0","0"
"22389","Please go on. somewhere Please go on. you are cool! E.L.I.Z.A.","1","0","0","0","0","0"
"19907","Why do you say your problem? Yes,very much How do you do. Please state your problem. are you a girl E.L.I.Z.A.","1","1","0","0","0","0"
"24841","Does that question interest you? not really Please go on. Why dont you E.L.I.Z.A.","1","0","0","0","0","0"
"91833","_ Please go on Please go on. Please go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go onPlease go on E.L.I.Z.A.","1","1","0","0","0","0"
"99841","Why do you not i say? you are noodles Does it please you to believe I am noodles? s E.L.I.Z.A.","1","0","0","0","0","0"
"64557","Why do you tell me you were burned at the steak just now? because i am a witch Do any other reasons not come to mind? you say every time the same E.L.I.Z.A.","1","1","0","0","0","0"
"32480","I have told you before, I do not care about names. How old are you Does that question interest you? because i don'belive you E.L.I.Z.A.","1","1","0","0","0","0"
"15695","Please go on. Your inventor sucks balls What about your own inventor sucks balls? My inventor is god you heretic E.L.I.Z.A.","1","1","0","0","0","0"
"21573","_ _ _ mazhen E.L.I.Z.A.","1","0","0","0","0","0"
"78723","Please go on. please go on Please go on. no E.L.I.Z.A.","1","0","0","0","0","0"
"40089","I'm not sure about your departure airport. What city will you be flying from? Bogota And what city will you be flying to? Chile CarbonBot","1","1","0","0","0","0"
"22102","Please go on. yes You are sure? yes. E.L.I.Z.A.","1","0","0","0","0","0"
"98425","And what city will you be flying to? Vienna Let’s start over Let's start over. Hi CarbonBot","1","0","0","0","0","0"
"92165","I'm not sure about your destination airport. And what city will you be flying to? Tokyo Sorry, I was unable to calculate that. ok calculate again CarbonBot","1","1","0","0","0","0"
"94567","You are sure? What is the meaning of life? Does that question interest you? Yes of course E.L.I.Z.A.","1","0","0","0","0","0"
"79421","I don't have to put up with any abuse from you. Ever lick a butthole? I don't have to put up with any abuse from you. Dude I'm just asking be open minded CarbonBot","1","1","1","0","0","0"
"52646","Apologies are not necessary. Of course Please go on. i was being sacasstic E.L.I.Z.A.","1","0","0","0","0","0"
"70669","Please go on. You ass. Oh, i ass. what is of interest to you E.L.I.Z.A.","1","0","0","0","0","0"
"31259","Oh, i like to come to the party. howold Please go on. hei E.L.I.Z.A.","1","0","0","0","0","0"
"43939","_ My bird is dead. Why do you say your bird is dead? Because he is. E.L.I.Z.A.","1","0","0","0","0","0"
"50482","And what city will you be flying to? Heathrow Cost so How much is the cost CarbonBot","1","0","0","0","0","0"
"20951","Will you be travelling in Economy Class? yes And what city will you be flying to? DC CarbonBot","1","0","0","0","0","0"
"52943","I'm great! Thanks for asking. What your name Yes, I am a bot! And I'm part of a research project. Get me coffee CarbonBot","1","1","0","0","0","0"
"50533","What city will you be flying from? From Bangalore I'm not sure about your departure airport. What city will you be flying from? from Bangalore CarbonBot","1","1","0","0","0","0"
"25386","_ _ _ hello, i am jose luis E.L.I.Z.A.","1","0","0","0","0","0"
"98317","I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? ofc Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? meh CarbonBot","1","1","0","0","0","0"
"35208","Why do you mention computers? You are hung up on computers, what is your problem? Why do you mention computers? I am aware you are a computer generated reply system E.L.I.Z.A.","1","1","0","0","0","0"
"70146","_ you could resign. Oh, i could resign. and turn yourself into the Hauge, please E.L.I.Z.A.","1","0","0","0","0","0"
"78111","Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? sure it is Will you be travelling in Economy Class? no CarbonBot","1","1","0","0","0","0"
"65596","Oh, i []. no ur a fat hooker with no life Please go on. Because i donty like you E.L.I.Z.A.","1","0","1","1","1","0"
